[482]   validation_0-logloss:0.57453    validation_0-auc:0.79511        validation_1-logloss:0.57728    validation_1-auc:0.72837
[483]   validation_0-logloss:0.57441    validation_0-auc:0.79525        validation_1-logloss:0.57717    validation_1-auc:0.72839
[484]   validation_0-logloss:0.57432    validation_0-auc:0.79535        validation_1-logloss:0.57710    validation_1-auc:0.72838
[485]   validation_0-logloss:0.57421    validation_0-auc:0.79550        validation_1-logloss:0.57699    validation_1-auc:0.72837
[486]   validation_0-logloss:0.57417    validation_0-auc:0.79554        validation_1-logloss:0.57695    validation_1-auc:0.72833
[487]   validation_0-logloss:0.57410    validation_0-auc:0.79565        validation_1-logloss:0.57688    validation_1-auc:0.72832
[488]   validation_0-logloss:0.57400    validation_0-auc:0.79578        validation_1-logloss:0.57679    validation_1-auc:0.72829
[489]   validation_0-logloss:0.57396    validation_0-auc:0.79582        validation_1-logloss:0.57676    validation_1-auc:0.72827
[490]   validation_0-logloss:0.57386    validation_0-auc:0.79594        validation_1-logloss:0.57666    validation_1-auc:0.72824
[491]   validation_0-logloss:0.57381    validation_0-auc:0.79599        validation_1-logloss:0.57662    validation_1-auc:0.72827
[492]   validation_0-logloss:0.57374    validation_0-auc:0.79609        validation_1-logloss:0.57655    validation_1-auc:0.72824
[493]   validation_0-logloss:0.57362    validation_0-auc:0.79623        validation_1-logloss:0.57644    validation_1-auc:0.72827
[494]   validation_0-logloss:0.57351    validation_0-auc:0.79637        validation_1-logloss:0.57634    validation_1-auc:0.72825
[495]   validation_0-logloss:0.57340    validation_0-auc:0.79653        validation_1-logloss:0.57623    validation_1-auc:0.72828
[496]   validation_0-logloss:0.57334    validation_0-auc:0.79660        validation_1-logloss:0.57618    validation_1-auc:0.72827
[497]   validation_0-logloss:0.57329    validation_0-auc:0.79666        validation_1-logloss:0.57613    validation_1-auc:0.72824
[498]   validation_0-logloss:0.57321    validation_0-auc:0.79677        validation_1-logloss:0.57606    validation_1-auc:0.72821
[499]   validation_0-logloss:0.57310    validation_0-auc:0.79693        validation_1-logloss:0.57595    validation_1-auc:0.72821
